timestamp,percentage,status
2025-08-11 19:25:35,95,DISCHARGING
2025-08-11 19:43:59,94,DISCHARGING
2025-08-11 19:53:17,93,DISCHARGING
2025-08-11 20:15:04,92,DISCHARGING
2025-08-11 20:30:38,91,DISCHARGING
2025-08-11 20:37:43,90,DISCHARGING
2025-08-11 20:54:09,89,DISCHARGING
2025-08-11 21:08:44,88,DISCHARGING
2025-08-11 21:12:45,87,DISCHARGING
2025-08-11 21:19:08,86,DISCHARGING
2025-08-11 21:25:21,85,DISCHARGING
2025-08-11 21:34:45,84,DISCHARGING
2025-08-11 21:41:58,83,DISCHARGING
2025-08-11 21:47:10,82,DISCHARGING
2025-08-11 22:01:00,81,DISCHARGING
2025-08-11 23:37:30,80,DISCHARGING
2025-08-11 23:44:53,79,DISCHARGING
2025-08-11 23:53:07,78,DISCHARGING
