2025-08-13 21:24:39,41.8,CHARGING
2025-08-13 21:25:30,42.0,CHARGING
2025-08-13 21:26:00,41.9,CHARGING
2025-08-13 21:26:10,41.8,CHARGING
2025-08-13 21:26:20,41.9,CHARGING
2025-08-13 21:27:00,42.0,CHARGING
2025-08-13 21:27:30,42.1,CHARGING
2025-08-13 21:28:31,42.5,DISCHARGING
2025-08-13 21:30:42,42.1,DISCHARGING
2025-08-13 21:30:52,42.0,DISCHARGING
2025-08-13 21:34:43,41.3,DISCHARGING
2025-08-13 21:38:24,40.4,DISCHARGING
2025-08-13 21:40:05,40.2,DISCHARGING
2025-08-13 21:44:49,39.8,CHARGING
2025-08-13 21:44:59,39.7,CHARGING
2025-08-13 21:46:50,39.8,CHARGING
2025-08-13 21:47:50,39.9,CHARGING
2025-08-13 21:48:00,40.1,CHARGING
2025-08-13 21:48:51,40.2,CHARGING
2025-08-13 21:49:11,40.4,CHARGING
2025-08-13 21:49:51,40.6,CHARGING
2025-08-13 21:50:11,40.7,CHARGING
2025-08-13 21:50:51,40.6,CHARGING
2025-08-13 21:51:22,40.7,CHARGING
2025-08-13 21:51:42,40.9,DISCHARGING
2025-08-13 21:51:52,41.1,DISCHARGING
2025-08-13 21:54:02,41.2,DISCHARGING
2025-08-13 21:58:04,40.8,DISCHARGING
2025-08-13 22:01:35,40.5,DISCHARGING
2025-08-13 22:02:15,40.4,CHARGING
2025-08-13 22:02:35,40.2,CHARGING
2025-08-13 22:03:06,40.3,CHARGING
2025-08-13 22:03:16,40.2,CHARGING
2025-08-13 22:04:16,40.3,CHARGING
2025-08-13 22:05:06,40.4,CHARGING
2025-08-13 22:05:26,40.5,CHARGING
2025-08-13 22:06:27,40.6,CHARGING
2025-08-13 22:08:07,40.5,CHARGING
2025-08-13 22:08:38,40.6,CHARGING
2025-08-13 22:11:59,40.7,CHARGING
2025-08-13 22:12:09,40.6,CHARGING
2025-08-13 22:13:09,40.7,CHARGING
2025-08-13 22:14:10,40.6,CHARGING
2025-08-13 22:14:40,40.7,CHARGING
2025-08-13 22:14:50,40.8,CHARGING
2025-08-13 22:16:20,40.9,CHARGING
2025-08-13 22:17:11,40.8,CHARGING
2025-08-13 22:18:11,40.7,CHARGING
2025-08-13 22:18:31,40.8,CHARGING
2025-08-13 22:18:41,40.7,CHARGING
2025-08-13 22:18:51,40.8,CHARGING
2025-08-13 22:19:31,40.7,CHARGING
2025-08-13 22:19:42,40.8,CHARGING
2025-08-13 22:19:52,40.9,CHARGING
2025-08-13 22:20:22,40.8,CHARGING
2025-08-13 22:20:42,40.9,CHARGING
